image_id,path,height,width,viewpoint,date,timestamp,whale_id,encounter_id
train3535,images/train3535.jpg,316,133,top,2019-08-26,2019-08-26 11:41:25,whale105,whale105-000
train3536,images/train3536.jpg,703,290,top,2017-08-07,2017-08-07 20:37:01,whale010,whale010-002
train3537,images/train3537.jpg,438,154,top,2017-08-07,2017-08-07 19:58:51,whale315,whale315-000
train3538,images/train3538.jpg,313,118,top,2019-08-26,2019-08-26 09:45:53,whale464,whale464-000
train3539,images/train3539.jpg,415,143,top,2019-08-26,2019-08-26 11:08:33,whale194,whale194-000
train3540,images/train3540.jpg,652,192,top,2017-08-04,2017-08-04 19:52:41,whale062,whale062-009
train3541,images/train3541.jpg,203,62,top,2017-08-05,2017-08-05 21:23:43,whale017,whale017-000
train3542,images/train3542.jpg,421,120,top,2019-07-30,2019-07-30 19:37:59,whale581,whale581-001
train3543,images/train3543.jpg,178,72,top,2019-08-29,2019-08-29 13:49:44,whale427,whale427-000
train3544,images/train3544.jpg,249,1622,right,2017-08-07,2017-08-07 20:34:52,whale238,whale238-001
train3545,images/train3545.jpg,223,106,top,2019-09-01,2019-09-01 00:32:09,whale568,whale568-000
train3546,images/train3546.jpg,730,258,top,2017-08-19,2017-08-19 19:55:01,whale041,whale041-002
train3547,images/train3547.jpg,400,147,top,2019-08-31,2019-08-31 20:53:08,whale077,whale077-002
train3548,images/train3548.jpg,248,90,top,2019-08-29,2019-08-29 14:29:54,whale179,whale179-000
train3549,images/train3549.jpg,424,182,top,2018-08-25,2018-08-25 22:22:23,whale259,whale259-000
train3550,images/train3550.jpg,387,138,top,2018-08-29,2018-08-29 22:33:07,whale117,whale117-000
train3551,images/train3551.jpg,281,1440,right,2017-08-05,2017-08-05 20:47:16,whale467,whale467-001
train3552,images/train3552.jpg,219,87,top,2019-08-31,2019-08-31 20:44:12,whale511,whale511-001
train3553,images/train3553.jpg,468,109,top,2019-08-28,2019-08-28 12:42:58,whale022,whale022-000
train3554,images/train3554.jpg,224,1464,left,2017-08-22,2017-08-22 22:06:41,whale433,whale433-002
train3555,images/train3555.jpg,430,157,top,2018-08-10,2018-08-10 23:56:00,whale225,whale225-003
train3556,images/train3556.jpg,486,195,top,2017-08-07,2017-08-07 22:11:17,whale208,whale208-002
train3557,images/train3557.jpg,425,119,top,2018-08-10,2018-08-10 23:44:15,whale121,whale121-001
train3558,images/train3558.jpg,617,271,top,2018-08-30,2018-08-30 00:14:46,whale075,whale075-000
train3559,images/train3559.jpg,259,99,top,2019-08-26,2019-08-26 11:41:01,whale105,whale105-000
train3560,images/train3560.jpg,237,93,top,2019-08-26,2019-08-26 10:45:24,whale679,whale679-000
train3561,images/train3561.jpg,489,129,top,2018-08-09,2018-08-09 19:10:57,whale073,whale073-001
train3562,images/train3562.jpg,526,132,top,2019-08-29,2019-08-29 12:46:23,whale189,whale189-000
train3563,images/train3563.jpg,505,231,top,2018-08-30,2018-08-30 00:58:34,whale287,whale287-003
train3564,images/train3564.jpg,272,69,top,2019-08-29,2019-08-29 14:51:22,whale321,whale321-002
train3565,images/train3565.jpg,696,1584,right,2017-08-04,2017-08-04 20:26:49,whale036,whale036-004
train3566,images/train3566.jpg,464,151,top,2017-08-03,2017-08-03 18:39:40,whale486,whale486-000
train3567,images/train3567.jpg,399,155,top,2019-08-05,2019-08-05 18:18:58,whale115,whale115-001
train3568,images/train3568.jpg,579,286,top,2018-08-10,2018-08-10 22:10:52,whale214,whale214-000
train3569,images/train3569.jpg,572,154,top,2019-08-26,2019-08-26 09:35:00,whale036,whale036-000
train3570,images/train3570.jpg,533,183,top,2017-08-04,2017-08-04 20:48:58,whale199,whale199-001
train3571,images/train3571.jpg,533,166,top,2018-08-10,2018-08-10 22:46:55,whale015,whale015-001
train3572,images/train3572.jpg,439,167,top,2019-08-05,2019-08-05 17:50:31,whale235,whale235-000
train3573,images/train3573.jpg,512,2559,left,2017-08-05,2017-08-05 21:22:49,whale507,whale507-001
train3574,images/train3574.jpg,498,257,top,2018-08-29,2018-08-29 23:48:10,whale115,whale115-000
train3575,images/train3575.jpg,318,102,top,2019-08-26,2019-08-26 09:36:05,whale008,whale008-001
train3576,images/train3576.jpg,329,100,top,2019-08-26,2019-08-26 09:35:56,whale027,whale027-000
train3577,images/train3577.jpg,324,133,top,2019-08-29,2019-08-29 13:09:26,whale157,whale157-005
train3578,images/train3578.jpg,432,1808,right,2017-08-05,2017-08-05 22:31:09,whale689,whale689-001
train3579,images/train3579.jpg,488,183,top,2018-08-30,2018-08-30 00:15:03,whale075,whale075-000
train3580,images/train3580.jpg,197,1216,right,2017-08-05,2017-08-05 20:42:36,whale700,whale700-000
train3581,images/train3581.jpg,820,149,top,2018-08-30,2018-08-30 00:23:51,whale093,whale093-002
train3582,images/train3582.jpg,542,143,top,2018-08-25,2018-08-25 22:19:47,whale153,whale153-000
train3583,images/train3583.jpg,741,287,top,2017-08-19,2017-08-19 20:11:34,whale277,whale277-004
train3584,images/train3584.jpg,500,160,top,2017-08-04,2017-08-04 20:42:12,whale701,whale701-000
train3585,images/train3585.jpg,449,155,top,2019-08-29,2019-08-29 14:25:51,whale334,whale334-000
train3586,images/train3586.jpg,314,128,top,2018-08-12,2018-08-12 01:37:34,whale041,whale041-001
train3587,images/train3587.jpg,376,131,top,2019-08-29,2019-08-29 13:48:16,whale155,whale155-000
train3588,images/train3588.jpg,393,150,top,2018-08-10,2018-08-10 22:28:40,whale702,whale702-000
train3589,images/train3589.jpg,410,136,top,2017-08-04,2017-08-04 00:00:00,whale589,whale589-001
train3590,images/train3590.jpg,502,155,top,2019-08-05,2019-08-05 18:17:16,whale174,whale174-000
train3591,images/train3591.jpg,747,239,top,2017-08-19,2017-08-19 19:50:22,whale193,whale193-002
train3592,images/train3592.jpg,518,186,top,2018-08-10,2018-08-10 23:55:50,whale225,whale225-003
train3593,images/train3593.jpg,375,107,top,2018-08-10,2018-08-10 23:44:03,whale157,whale157-000
train3594,images/train3594.jpg,545,174,top,2019-08-28,2019-08-28 12:45:00,whale075,whale075-002
train3595,images/train3595.jpg,487,152,top,2017-08-04,2017-08-04 20:46:47,whale703,whale703-000
train3596,images/train3596.jpg,594,242,top,2018-08-09,2018-08-09 00:42:17,whale475,whale475-000
train3597,images/train3597.jpg,398,157,top,2018-08-30,2018-08-30 00:12:15,whale042,whale042-000
train3598,images/train3598.jpg,476,176,top,2018-08-28,2018-08-28 02:16:59,whale342,whale342-000
train3599,images/train3599.jpg,282,96,top,2017-08-04,2017-08-04 20:48:26,whale704,whale704-000
train3600,images/train3600.jpg,501,188,top,2019-08-29,2019-08-29 13:18:59,whale066,whale066-000
train3601,images/train3601.jpg,399,115,top,2017-08-05,2017-08-05 22:43:26,whale244,whale244-003
train3602,images/train3602.jpg,411,146,top,2019-07-30,2019-07-30 20:03:33,whale069,whale069-000
train3603,images/train3603.jpg,616,215,top,2018-08-30,2018-08-30 00:24:57,whale053,whale053-001
train3604,images/train3604.jpg,460,140,top,2019-08-26,2019-08-26 18:32:34,whale035,whale035-003
train3605,images/train3605.jpg,275,84,top,2019-08-29,2019-08-29 13:07:55,whale066,whale066-000
train3606,images/train3606.jpg,512,160,top,2017-08-04,2017-08-04 00:00:00,whale136,whale136-003
train3607,images/train3607.jpg,431,2111,left,2017-08-07,2017-08-07 19:43:05,whale690,whale690-001
train3608,images/train3608.jpg,547,197,top,2018-08-09,2018-08-09 18:58:23,whale205,whale205-000
train3609,images/train3609.jpg,568,143,top,2018-08-30,2018-08-30 00:28:31,whale093,whale093-002
train3610,images/train3610.jpg,585,167,top,2019-09-01,2019-09-01 00:32:29,whale568,whale568-000
train3611,images/train3611.jpg,666,238,top,2018-08-08,2018-08-08 19:22:21,whale082,whale082-001
train3612,images/train3612.jpg,407,144,top,2017-08-04,2017-08-04 00:00:00,whale393,whale393-001
train3613,images/train3613.jpg,255,92,top,2019-08-29,2019-08-29 14:51:06,whale281,whale281-001
train3614,images/train3614.jpg,655,188,top,2018-08-09,2018-08-09 19:16:50,whale155,whale155-002
train3615,images/train3615.jpg,409,140,top,2019-08-31,2019-08-31 23:34:53,whale143,whale143-001
train3616,images/train3616.jpg,389,101,top,2019-08-31,2019-08-31 23:35:22,whale143,whale143-001
train3617,images/train3617.jpg,159,109,top,2019-08-26,2019-08-26 09:52:03,whale469,whale469-001
train3618,images/train3618.jpg,103,49,top,2019-08-29,2019-08-29 12:53:59,whale050,whale050-000
train3619,images/train3619.jpg,444,149,top,2018-08-09,2018-08-09 18:57:42,whale215,whale215-004
train3620,images/train3620.jpg,522,202,top,2019-08-29,2019-08-29 14:36:29,whale082,whale082-000
train3621,images/train3621.jpg,167,57,top,2019-08-28,2019-08-28 11:55:36,whale530,whale530-000
train3622,images/train3622.jpg,475,171,top,2018-08-10,2018-08-10 23:29:13,whale510,whale510-000
train3623,images/train3623.jpg,495,164,top,2018-08-30,2018-08-30 00:00:24,whale152,whale152-000
train3624,images/train3624.jpg,487,164,top,2019-08-26,2019-08-26 09:36:04,whale027,whale027-000
train3625,images/train3625.jpg,567,138,top,2019-08-29,2019-08-29 13:08:11,whale010,whale010-001
train3626,images/train3626.jpg,151,72,top,2019-08-26,2019-08-26 10:44:19,whale163,whale163-000
train3627,images/train3627.jpg,173,1273,left,2017-08-07,2017-08-07 20:05:15,whale450,whale450-001
train3628,images/train3628.jpg,748,266,top,2018-08-10,2018-08-10 23:14:03,whale015,whale015-001
train3629,images/train3629.jpg,423,134,top,2019-09-01,2019-09-01 00:11:42,whale077,whale077-000
train3630,images/train3630.jpg,523,2400,right,2017-08-05,2017-08-05 20:46:01,whale619,whale619-001
train3631,images/train3631.jpg,462,130,top,2019-08-29,2019-08-29 13:48:29,whale075,whale075-001
train3632,images/train3632.jpg,584,2523,left,2017-08-05,2017-08-05 21:29:23,whale229,whale229-006
train3633,images/train3633.jpg,448,138,top,2019-08-30,2019-08-30 14:34:47,whale432,whale432-000
train3634,images/train3634.jpg,427,126,top,2017-08-05,2017-08-05 23:01:12,whale246,whale246-001
train3635,images/train3635.jpg,645,2709,left,2017-08-07,2017-08-07 22:16:14,whale208,whale208-001
train3636,images/train3636.jpg,416,155,top,2017-08-03,2017-08-03 18:25:03,whale483,whale483-001
train3637,images/train3637.jpg,318,166,top,2019-08-31,2019-08-31 21:35:09,whale473,whale473-001
train3638,images/train3638.jpg,594,250,top,2018-08-09,2018-08-09 00:42:28,whale475,whale475-000
train3639,images/train3639.jpg,716,179,top,2018-08-08,2018-08-08 19:36:31,whale189,whale189-002
train3640,images/train3640.jpg,591,159,top,2018-08-28,2018-08-28 23:19:03,whale598,whale598-000
train3641,images/train3641.jpg,294,121,top,2018-08-09,2018-08-09 19:44:53,whale366,whale366-000
train3642,images/train3642.jpg,312,1747,left,2017-08-04,2017-08-04 19:45:27,whale419,whale419-001
train3643,images/train3643.jpg,598,204,top,2018-08-10,2018-08-10 22:31:17,whale130,whale130-000
train3644,images/train3644.jpg,468,152,top,2017-08-05,2017-08-05 22:12:20,whale242,whale242-003
train3645,images/train3645.jpg,712,250,top,2018-08-08,2018-08-08 23:56:31,whale071,whale071-000
train3646,images/train3646.jpg,278,117,top,2019-08-28,2019-08-28 12:27:18,whale490,whale490-000
train3647,images/train3647.jpg,531,192,top,2018-08-28,2018-08-28 02:16:29,whale050,whale050-001
train3648,images/train3648.jpg,388,138,top,2017-08-05,2017-08-05 20:39:56,whale339,whale339-001
train3649,images/train3649.jpg,447,152,top,2019-08-26,2019-08-26 10:07:33,whale028,whale028-004
train3650,images/train3650.jpg,206,77,top,2019-08-26,2019-08-26 09:45:52,whale464,whale464-000
train3651,images/train3651.jpg,444,181,top,2019-08-26,2019-08-26 18:32:26,whale118,whale118-000
train3652,images/train3652.jpg,666,248,top,2018-08-08,2018-08-08 19:24:13,whale082,whale082-001
train3653,images/train3653.jpg,789,3590,right,2017-08-07,2017-08-07 20:55:02,whale132,whale132-000
train3654,images/train3654.jpg,441,158,top,2018-08-10,2018-08-10 22:27:50,whale007,whale007-000
train3655,images/train3655.jpg,547,160,top,2017-08-04,2017-08-04 00:00:00,whale693,whale693-000
train3656,images/train3656.jpg,593,189,top,2018-08-08,2018-08-08 20:09:18,whale082,whale082-001
train3657,images/train3657.jpg,521,181,top,2017-08-07,2017-08-07 20:37:23,whale084,whale084-000
train3658,images/train3658.jpg,510,143,top,2019-08-29,2019-08-29 13:08:29,whale010,whale010-001
train3659,images/train3659.jpg,282,135,top,2018-08-29,2018-08-29 01:06:40,whale279,whale279-001
train3660,images/train3660.jpg,540,164,top,2019-08-28,2019-08-28 12:26:03,whale053,whale053-000
train3661,images/train3661.jpg,399,135,top,2019-08-29,2019-08-29 13:20:11,whale066,whale066-000
train3662,images/train3662.jpg,522,182,top,2018-08-30,2018-08-30 00:29:00,whale073,whale073-000
train3663,images/train3663.jpg,824,1872,left,2017-08-04,2017-08-04 20:26:26,whale036,whale036-005
train3664,images/train3664.jpg,356,128,top,2017-08-04,2017-08-04 20:56:39,whale646,whale646-001
train3665,images/train3665.jpg,518,151,top,2018-08-29,2018-08-29 23:48:03,whale115,whale115-000
train3666,images/train3666.jpg,399,152,top,2017-08-05,2017-08-05 23:00:23,whale681,whale681-000
train3667,images/train3667.jpg,509,152,top,2017-08-04,2017-08-04 20:56:34,whale657,whale657-001
train3668,images/train3668.jpg,700,3568,right,2017-08-04,2017-08-04 20:48:34,whale311,whale311-002
train3669,images/train3669.jpg,296,1392,right,2017-08-04,2017-08-04 20:48:27,whale176,whale176-003
train3670,images/train3670.jpg,393,118,top,2019-08-05,2019-08-05 18:18:26,whale537,whale537-000
train3671,images/train3671.jpg,368,123,top,2017-08-05,2017-08-05 23:01:16,whale705,whale705-000
train3672,images/train3672.jpg,590,257,top,2018-08-30,2018-08-30 00:28:43,whale093,whale093-002
train3673,images/train3673.jpg,262,100,top,2018-08-30,2018-08-30 00:39:56,whale155,whale155-001
train3674,images/train3674.jpg,359,96,top,2019-08-26,2019-08-26 10:35:31,whale143,whale143-004
train3675,images/train3675.jpg,436,136,top,2017-08-05,2017-08-05 22:33:24,whale213,whale213-003
train3676,images/train3676.jpg,212,102,top,2019-08-28,2019-08-28 12:17:11,whale101,whale101-001
train3677,images/train3677.jpg,633,200,top,2018-08-09,2018-08-09 19:27:55,whale073,whale073-001
train3678,images/train3678.jpg,582,202,top,2018-08-30,2018-08-30 00:12:14,whale133,whale133-000
train3679,images/train3679.jpg,398,123,top,2019-08-31,2019-08-31 23:31:54,whale496,whale496-000
train3680,images/train3680.jpg,607,3473,left,2017-08-07,2017-08-07 22:43:39,whale483,whale483-000
train3681,images/train3681.jpg,536,203,top,2017-08-05,2017-08-05 21:57:23,whale062,whale062-008
train3682,images/train3682.jpg,365,118,top,2017-08-07,2017-08-07 20:33:39,whale559,whale559-000
train3683,images/train3683.jpg,461,175,top,2019-08-05,2019-08-05 18:05:29,whale115,whale115-001
train3684,images/train3684.jpg,122,74,top,2019-08-26,2019-08-26 10:44:39,whale654,whale654-000
train3685,images/train3685.jpg,423,151,top,2017-08-05,2017-08-05 22:45:31,whale039,whale039-002
train3686,images/train3686.jpg,357,2151,left,2017-08-07,2017-08-07 19:46:47,whale459,whale459-001
train3687,images/train3687.jpg,439,148,top,2019-08-05,2019-08-05 18:18:43,whale112,whale112-000
train3688,images/train3688.jpg,376,145,top,2018-08-25,2018-08-25 22:19:14,whale153,whale153-000
train3689,images/train3689.jpg,501,163,top,2018-08-10,2018-08-10 22:15:35,whale372,whale372-001
train3690,images/train3690.jpg,457,142,top,2019-08-31,2019-08-31 20:43:58,whale035,whale035-001
train3691,images/train3691.jpg,346,93,top,2019-08-31,2019-08-31 20:44:31,whale077,whale077-002
train3692,images/train3692.jpg,362,146,top,2018-08-26,2018-08-26 00:18:28,whale112,whale112-002
train3693,images/train3693.jpg,328,95,top,2019-08-26,2019-08-26 09:33:32,whale008,whale008-001
train3694,images/train3694.jpg,527,176,top,2017-08-04,2017-08-04 20:48:47,whale706,whale706-000
train3695,images/train3695.jpg,521,177,top,2018-08-25,2018-08-25 22:06:40,whale013,whale013-001
train3696,images/train3696.jpg,164,73,top,2019-08-05,2019-08-05 17:42:15,whale330,whale330-001
train3697,images/train3697.jpg,514,121,top,2019-08-29,2019-08-29 13:23:30,whale062,whale062-000
train3698,images/train3698.jpg,371,134,top,2018-08-28,2018-08-28 23:18:31,whale156,whale156-000
train3699,images/train3699.jpg,385,140,top,2018-08-10,2018-08-10 22:56:42,whale510,whale510-000
train3700,images/train3700.jpg,416,175,top,2018-08-10,2018-08-10 22:32:34,whale215,whale215-003
train3701,images/train3701.jpg,226,61,top,2019-08-28,2019-08-28 12:26:32,whale037,whale037-000
train3702,images/train3702.jpg,526,248,top,2018-08-08,2018-08-08 23:56:46,whale475,whale475-000
train3703,images/train3703.jpg,457,176,top,2017-08-04,2017-08-04 21:00:36,whale645,whale645-001
train3704,images/train3704.jpg,260,99,top,2019-07-30,2019-07-30 20:17:01,whale009,whale009-003
train3705,images/train3705.jpg,341,102,top,2019-08-26,2019-08-26 11:51:03,whale194,whale194-000
train3706,images/train3706.jpg,401,172,top,2019-08-29,2019-08-29 13:16:54,whale082,whale082-000
train3707,images/train3707.jpg,445,248,top,2019-08-29,2019-08-29 13:07:15,whale015,whale015-000
train3708,images/train3708.jpg,691,229,top,2018-08-30,2018-08-30 00:56:53,whale581,whale581-000
train3709,images/train3709.jpg,432,147,top,2019-08-05,2019-08-05 16:25:59,whale233,whale233-002
train3710,images/train3710.jpg,379,144,top,2017-08-05,2017-08-05 21:24:59,whale186,whale186-006
train3711,images/train3711.jpg,443,130,top,2019-08-29,2019-08-29 12:44:28,whale088,whale088-001
train3712,images/train3712.jpg,583,199,top,2018-08-30,2018-08-30 00:30:01,whale169,whale169-003
train3713,images/train3713.jpg,760,278,top,2017-08-19,2017-08-19 20:09:33,whale093,whale093-008
train3714,images/train3714.jpg,572,191,top,2018-08-10,2018-08-10 22:44:55,whale110,whale110-000
train3715,images/train3715.jpg,144,51,top,2019-07-30,2019-07-30 19:36:35,whale707,whale707-000
train3716,images/train3716.jpg,271,976,right,2017-08-04,2017-08-04 19:35:58,whale674,whale674-001
train3717,images/train3717.jpg,193,71,top,2017-08-04,2017-08-04 20:48:47,whale280,whale280-003
train3718,images/train3718.jpg,192,1372,left,2017-08-04,2017-08-04 20:44:07,whale143,whale143-006
train3719,images/train3719.jpg,303,88,top,2019-08-29,2019-08-29 12:55:37,whale050,whale050-000
train3720,images/train3720.jpg,449,157,top,2019-08-29,2019-08-29 12:43:48,whale133,whale133-002
train3721,images/train3721.jpg,703,260,top,2018-08-08,2018-08-08 20:09:17,whale082,whale082-001
train3722,images/train3722.jpg,297,159,top,2018-08-10,2018-08-10 21:45:29,whale007,whale007-000
train3723,images/train3723.jpg,341,66,top,2019-08-31,2019-08-31 21:37:00,whale077,whale077-002
train3724,images/train3724.jpg,478,120,top,2017-08-04,2017-08-04 00:00:00,whale693,whale693-000
train3725,images/train3725.jpg,330,67,top,2019-08-31,2019-08-31 20:44:11,whale077,whale077-002
train3726,images/train3726.jpg,346,112,top,2017-08-04,2017-08-04 20:56:39,whale546,whale546-001
train3727,images/train3727.jpg,154,53,top,2019-08-26,2019-08-26 10:43:32,whale134,whale134-000
train3728,images/train3728.jpg,467,122,top,2017-08-07,2017-08-07 19:45:02,whale152,whale152-002
train3729,images/train3729.jpg,342,82,top,2019-08-29,2019-08-29 13:07:58,whale010,whale010-001
train3730,images/train3730.jpg,337,127,top,2018-08-30,2018-08-30 00:40:05,whale037,whale037-002
train3731,images/train3731.jpg,402,150,top,2018-08-30,2018-08-30 00:00:09,whale107,whale107-000
train3732,images/train3732.jpg,437,170,top,2017-08-23,2017-08-23 00:41:39,whale708,whale708-000
train3733,images/train3733.jpg,349,69,top,2019-08-26,2019-08-26 10:44:10,whale327,whale327-000
train3734,images/train3734.jpg,439,153,top,2019-08-29,2019-08-29 14:50:44,whale256,whale256-000
train3735,images/train3735.jpg,447,142,top,2018-08-09,2018-08-09 19:28:41,whale060,whale060-000
train3736,images/train3736.jpg,643,240,top,2017-08-07,2017-08-07 20:40:38,whale003,whale003-000
train3737,images/train3737.jpg,330,144,top,2017-08-04,2017-08-04 20:55:26,whale247,whale247-001
train3738,images/train3738.jpg,614,212,top,2017-08-19,2017-08-19 19:57:38,whale062,whale062-007
train3739,images/train3739.jpg,686,3513,left,2017-08-07,2017-08-07 21:56:32,whale082,whale082-002
train3740,images/train3740.jpg,390,122,top,2019-08-30,2019-08-30 15:07:42,whale033,whale033-000
train3741,images/train3741.jpg,600,125,top,2019-08-26,2019-08-26 09:36:07,whale036,whale036-000
train3742,images/train3742.jpg,460,175,top,2018-08-29,2018-08-29 23:32:25,whale007,whale007-002
train3743,images/train3743.jpg,350,146,top,2018-08-10,2018-08-10 22:28:47,whale702,whale702-000
train3744,images/train3744.jpg,216,1024,left,2017-08-19,2017-08-19 22:21:11,whale497,whale497-001
train3745,images/train3745.jpg,421,168,top,2017-08-04,2017-08-04 19:48:01,whale091,whale091-006
train3746,images/train3746.jpg,449,179,top,2017-08-23,2017-08-23 00:58:32,whale709,whale709-000
train3747,images/train3747.jpg,505,196,top,2018-08-10,2018-08-10 22:34:45,whale028,whale028-002
train3748,images/train3748.jpg,341,2240,right,2017-08-05,2017-08-05 20:47:02,whale064,whale064-005
train3749,images/train3749.jpg,567,187,top,2018-08-25,2018-08-25 23:08:03,whale358,whale358-001
train3750,images/train3750.jpg,238,1601,right,2017-08-07,2017-08-07 20:34:43,whale238,whale238-001
train3751,images/train3751.jpg,535,182,top,2018-08-09,2018-08-09 21:48:30,whale240,whale240-000
train3752,images/train3752.jpg,506,223,top,2017-08-19,2017-08-19 19:22:57,whale710,whale710-000
train3753,images/train3753.jpg,698,222,top,2018-08-08,2018-08-08 19:36:37,whale037,whale037-001
train3754,images/train3754.jpg,296,70,top,2019-08-26,2019-08-26 10:47:33,whale275,whale275-001
train3755,images/train3755.jpg,301,126,top,2019-08-05,2019-08-05 18:05:35,whale174,whale174-000
train3756,images/train3756.jpg,217,99,top,2019-08-26,2019-08-26 18:36:20,whale167,whale167-000
train3757,images/train3757.jpg,643,208,top,2017-08-04,2017-08-04 20:55:21,whale273,whale273-003
train3758,images/train3758.jpg,409,183,top,2018-08-09,2018-08-09 18:54:46,whale109,whale109-000
train3759,images/train3759.jpg,666,210,top,2018-08-08,2018-08-08 19:51:58,whale036,whale036-002
train3760,images/train3760.jpg,450,126,top,2018-08-09,2018-08-09 21:47:33,whale529,whale529-000
train3761,images/train3761.jpg,412,130,top,2017-08-07,2017-08-07 20:04:19,whale159,whale159-000
train3762,images/train3762.jpg,558,200,top,2017-08-04,2017-08-04 21:13:27,whale294,whale294-004
train3763,images/train3763.jpg,415,152,top,2018-08-12,2018-08-12 01:37:26,whale077,whale077-001
train3764,images/train3764.jpg,379,130,top,2019-09-01,2019-09-01 01:07:54,whale440,whale440-000
train3765,images/train3765.jpg,209,88,top,2017-08-05,2017-08-05 22:59:02,whale711,whale711-000
train3766,images/train3766.jpg,322,132,top,2019-08-28,2019-08-28 10:51:43,whale192,whale192-000
train3767,images/train3767.jpg,346,116,top,2019-08-30,2019-08-30 14:57:16,whale049,whale049-000
train3768,images/train3768.jpg,549,214,top,2018-08-25,2018-08-25 22:20:27,whale028,whale028-000
train3769,images/train3769.jpg,170,65,top,2019-08-29,2019-08-29 14:50:58,whale676,whale676-000
train3770,images/train3770.jpg,576,115,top,2019-08-26,2019-08-26 09:36:04,whale036,whale036-000
train3771,images/train3771.jpg,429,141,top,2019-08-30,2019-08-30 14:59:36,whale345,whale345-002
train3772,images/train3772.jpg,546,208,top,2017-08-07,2017-08-07 21:06:13,whale081,whale081-000
train3773,images/train3773.jpg,328,1296,right,2017-08-04,2017-08-04 19:33:44,whale291,whale291-002
train3774,images/train3774.jpg,378,151,top,2019-08-28,2019-08-28 12:26:06,whale300,whale300-000
train3775,images/train3775.jpg,402,171,top,2017-08-06,2017-08-06 20:23:23,whale064,whale064-000
train3776,images/train3776.jpg,534,194,top,2017-08-23,2017-08-23 01:02:31,whale712,whale712-000
train3777,images/train3777.jpg,564,207,top,2018-08-25,2018-08-25 22:18:19,whale028,whale028-000
train3778,images/train3778.jpg,724,261,top,2018-08-08,2018-08-08 19:21:10,whale082,whale082-001
train3779,images/train3779.jpg,476,172,top,2019-07-30,2019-07-30 20:03:30,whale153,whale153-001
train3780,images/train3780.jpg,369,122,top,2019-08-29,2019-08-29 12:51:47,whale050,whale050-000
train3781,images/train3781.jpg,250,93,top,2019-08-30,2019-08-30 15:20:47,whale131,whale131-000
train3782,images/train3782.jpg,432,153,top,2017-08-07,2017-08-07 22:41:29,whale057,whale057-001
train3783,images/train3783.jpg,382,122,top,2019-08-30,2019-08-30 15:20:46,whale131,whale131-000
train3784,images/train3784.jpg,452,156,top,2019-08-28,2019-08-28 12:28:41,whale108,whale108-001
train3785,images/train3785.jpg,451,123,top,2017-08-07,2017-08-07 22:13:17,whale576,whale576-000
train3786,images/train3786.jpg,504,166,top,2018-08-29,2018-08-29 22:32:37,whale021,whale021-000
train3787,images/train3787.jpg,480,155,top,2017-08-07,2017-08-07 20:37:09,whale084,whale084-000
train3788,images/train3788.jpg,365,1408,right,2017-08-04,2017-08-04 20:48:45,whale491,whale491-001
train3789,images/train3789.jpg,382,125,top,2019-08-26,2019-08-26 10:32:21,whale035,whale035-000
train3790,images/train3790.jpg,538,168,top,2017-08-07,2017-08-07 20:39:46,whale084,whale084-000
train3791,images/train3791.jpg,582,190,top,2019-07-30,2019-07-30 11:24:57,whale698,whale698-000
train3792,images/train3792.jpg,876,293,top,2018-08-25,2018-08-25 22:50:33,whale013,whale013-001
train3793,images/train3793.jpg,533,180,top,2018-08-08,2018-08-08 19:36:35,whale341,whale341-000
train3794,images/train3794.jpg,238,111,top,2018-08-12,2018-08-12 01:35:34,whale135,whale135-000
train3795,images/train3795.jpg,385,152,top,2017-08-05,2017-08-05 21:41:02,whale258,whale258-001
train3796,images/train3796.jpg,772,279,top,2018-08-08,2018-08-08 18:33:04,whale307,whale307-005
train3797,images/train3797.jpg,455,152,top,2017-08-04,2017-08-04 20:55:49,whale299,whale299-001
train3798,images/train3798.jpg,184,595,left,2017-08-05,2017-08-05 22:33:16,whale713,whale713-000
train3799,images/train3799.jpg,883,199,top,2018-08-08,2018-08-08 18:32:23,whale189,whale189-002
train3800,images/train3800.jpg,761,242,top,2018-08-25,2018-08-25 23:46:19,whale136,whale136-002
train3801,images/train3801.jpg,477,171,top,2018-08-10,2018-08-10 22:11:36,whale072,whale072-003
train3802,images/train3802.jpg,216,57,top,2019-08-26,2019-08-26 10:07:35,whale028,whale028-004
train3803,images/train3803.jpg,505,193,top,2019-08-29,2019-08-29 13:18:28,whale066,whale066-000
train3804,images/train3804.jpg,403,119,top,2019-08-29,2019-08-29 14:04:15,whale082,whale082-000
train3805,images/train3805.jpg,461,185,top,2019-08-29,2019-08-29 14:37:56,whale082,whale082-000
train3806,images/train3806.jpg,294,82,top,2019-08-26,2019-08-26 18:35:57,whale143,whale143-002
train3807,images/train3807.jpg,822,251,top,2018-08-28,2018-08-28 23:09:57,whale183,whale183-002
train3808,images/train3808.jpg,470,146,top,2019-08-26,2019-08-26 09:35:01,whale169,whale169-002
train3809,images/train3809.jpg,155,56,top,2018-08-30,2018-08-30 00:40:52,whale666,whale666-000
train3810,images/train3810.jpg,673,189,top,2019-09-01,2019-09-01 00:11:41,whale077,whale077-000
train3811,images/train3811.jpg,341,114,top,2019-08-26,2019-08-26 11:50:30,whale332,whale332-000
train3812,images/train3812.jpg,246,74,top,2018-08-30,2018-08-30 00:39:59,whale107,whale107-000
